source_file,source_locator,source_record_id,source_date,raw_mention,target_schedule,activity_id,match_type,hard_negative_kind,lexical_overlap_score,overlap_token_count,data_origin,is_real,source_artifact_id,annotation_origin,verification_status
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:231,231,,Install construction — Consider whether the use of a mobile crane would be effective in elimiating blind lifts,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.506667,2,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:260,260,,Install construction — Eliminate the need of excavation,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.505542,1,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:206,206,,Install construction — Detail plan to control risks in sequence of installation and removal,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.505487,2,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:10,10,,Install construction — Consider Location of penetration,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.504615,1,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:107,107,,Install construction — Avoid designing In-situ stairways.,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.496471,1,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:104,104,,Install construction — Use of harness at heights,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.495000,1,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:188,188,,Install construction — Make sure there is enough space to move and store materials around the excavation,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.491969,2,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:250,250,,Install construction — Make sure there is enough space to move and store materials around the excavation,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.491969,2,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:270,270,,Install construction — Make sure there is enough space to move and store materials around the excavation,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.491969,2,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:69,69,,Install construction — Prevent fall by safety netting,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.490370,1,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:130,130,,Install construction — Use prefabricated riser on buildings,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.487816,1,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:226,226,,Install construction — Consider alternative method of lifting in order to avoid the need to blind lift,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.486154,2,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:455,455,,"Install construction — Carry out  checks, inspections and tests throughout the construction of the site",wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.484275,2,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:15,15,,Install construction — Avoid low walls in circulation areas.,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.481446,1,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:427,427,,Install construction — Housekeeping checks at roof level,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.481111,1,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:409,409,,Install construction — Design and manufacture guard rail with the correct standards,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.480360,1,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:6,6,,Install construction — Combine multiple penetrations in to lesser number,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.480000,1,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:57,57,,Install construction — Design in hooks for netting,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.478974,1,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:421,421,,Install construction — Produce a 4D for all complex lifts,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.476164,1,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:5,5,,Install construction — Design alternative solutions to the opening,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.471648,1,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:142,142,,Install construction — Reduce the need to handle heavy glazing units.,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.470515,1,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:465,465,,Install construction — Regularly inspect scaffolding,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.470000,1,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:145,145,,Install construction — Locate to be easily accessible by maintenance staff.,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.469515,1,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
raw/safety_risk_library/v1/Safety Risk Library dataset.csv,row:79,79,,Install construction — Integrate upstands at edge details.,wsdot_c8078_2011-02-14,,no_match,cross_source_safety_risk_lexical_confuser,0.468837,1,real,True,sha256:2fd0cb93c495cb22e80444e0d5e22d0b46f69fe8ff874c3bae9f0b7fe06af9cb,programmatic_cross_source_rule,rule_based_unverified
