record_id,accident_type,narrative,data_origin,is_real,source_artifact_id,source_row,annotation_origin,verification_status
133158.015,fall,"Employee #1 was working on the roof of a new residential structure. In an attempt to untangle his fall protection, he disconnected from it. The employee fell from roof, a fall height of 21 feet, and struck the frozen ground. He was transported to the hospital, admitted, and treated for a compound fracture to the right leg.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,117,source_published_annotation,source_published_annotation_unreviewed
132085.015,fall,"Employee #1, employed by a construction company, was engaged in carpentry work at the site of a new three-story residence. He was standing at the unprotected leading edge of an elevated floor deck and holding an 8-foot by 4-foot plywood sheet when a wind gust caught the plywood. Employee #1 lost his footing and fell, a fall height of 20 feet. He struck his head on a concrete column lying on the ground and sustained blunt force traumatic injuries. Employee #1 was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,118,source_published_annotation,source_published_annotation_unreviewed
132127.015,caught-in/between,"Employee #1 and coworkers, employed by a city, were working in an excavation at a sewer/water treatment plant and repairing a broken underground water main. Employee #1, the foreman, was directing the work, operating a backhoe, and working in the excavation. The excavation measured approximately 14 feet long by 14 feet wide and was 8 feet deep. The width at the bottom of the excavation was approximately 4 feet. The pipe being repaired was a 12-inch water main, and the break was located approximately 1 to 2 feet from the excavation's north wall, which was near vertical and unshored. The water main had been leaking for several hours, and the north wall consisted of a saturated mix of clay and sand. According to later statements from coworkers, the foreman had approximately ten minutes of work left to complete the repair when the north wall broke off and fell on top of him, pinning him face down in the mud. The pump in use to control the flow of water became clogged in the collapse, and the excavation quickly filled up with water. Coworkers estimated that the foreman was submerged for approximately 10 minutes before emergency medical services arrived on scene. Employee #1, the foreman, was killed in the excavation cave-in.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,119,source_published_annotation,source_published_annotation_unreviewed
132001.015,caught-in/between,"Employees #1 and #2, day laborers employed by a painting and masonry contractor, were repairing a retaining wall at a job site. They were working on the base of the retaining wall in preparation for a concrete pour. The two employees had not been trained by the owner of the company on the hazards of working on a retaining wall, and the owner did not have knowledge or experience with retaining walls or excavations. Employees #1 and #2 were using a Bosch Electric Grinder (SN 021024766) and a Bosch Electric Drill Hammer 8"" pick to dig and clear needed space for a new footing support on the left side of the wall. No support system was used to protect the employees during the excavation process, and no underpinning plan was used. Both the left and right sides of the wall had been undermined by run off rainfall and/or snowfall for several months including days prior to the incident. The retaining wall suddenly collapsed on the two employees. Employee #1 sustained blunt force crushing injuries and was killed. Employee #2 was hospitalized with critical injuries.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,120,source_published_annotation,source_published_annotation_unreviewed
131952.015,fall,"Employee #1 was engaged in roofing work for a new four-story multifamily residential structure. Surface conditions on the roof were icy. According to a supervisor's subsequent statement, the employee, in order to move his work location, had disengaged his fall protection rope from one anchor point with the intent to tie off to another anchor. Before he could reattach his fall protection system, the employee slipped on the icy roof and fell, a fall height of approximately 44 feet. Employee #1 sustained blunt force traumatic injuries and was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,121,source_published_annotation,source_published_annotation_unreviewed
131938.015,fall,"Employee #1 and a coworker, employed by a roofing contractor, were assigned to evaluate the condition of a commercial building's roof and make simple repairs, as needed, in preparation for the building's sale. They were on the roof when Employee #1 stepped onto a skylight that was flush with the roof deck. The skylight failed to support Employee #1 and collapsed, sending Employee #1 falling to the concrete surface, a fall height of 21 feet. Emergency services transported Employee #1 to the hospital, where he was admitted for treatment of blunt force traumatic head and chest injuries. Employee #1 died at the hospital.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,122,source_published_annotation,source_published_annotation_unreviewed
131852.015,caught-in/between,An employee raised the arms of a OmniQuip Compact Technologies skid steer in order to attempt to replace the cover over the battery terminals. He mistakenly pressed the foot control and the arm assembly came down on the employee. The arm assembly pinned the employee against the front housing of the skid steer and killed him.,real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,123,source_published_annotation,source_published_annotation_unreviewed
131877.015,caught-in/between,"Employee #1 and a coworker, employed by a construction company, were engaged in site preparation for a planned multifamily residential structure. The coworker was operating an excavator and digging a trench where a sewer pipe was being removed. Employee #1 was spotting for his coworker. For no apparent reason, Employee #1 entered the trench, which was not protected from collapse. His coworker subsequently stated that he told Employee #1 to get out of the trench. As Employee #1 moved toward a ladder to exit the trench, a trench wall collapsed. Employee #1 was buried in approximately 8 feet of dirt. It took approximately 20 minutes for his coworker and others to extricate Employee #1 from the trench. CPR was performed unsuccessfully. Employee #1 was killed by asphyxia.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,124,source_published_annotation,source_published_annotation_unreviewed
137355.015,caught-in/between,"Employee #1, an iron worker apprentice employed by a steel erection company, and a jobsite coworker who was operating a crane, were engaged in steel erection during construction of a new two-story commercial building. Employee #1 was preparing to connect one end of a rod - which would act as a diagonal brace - to the bottom corner of the two-story metal frame. The rod was suspended from the crane's cable. The crane operator inadvertently came into contact with the crane controls, and the cable and attached rod were jerked upward. Employee #1 was pinned between the rod and the metal frame/column he was leaning against. Employee #1 sustained blunt force traumatic crushing injuries and was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,125,source_published_annotation,source_published_annotation_unreviewed
131774.015,fall,"Employee #1 and coworkers, employed by a home builder, were working at a multiemployer project, the construction of a one-story residential structure. Employee #1, who was preparing to end his shift, was conducting housekeeping activities. He walked toward coworkers who were cutting oriented strand board (OSB). As the final cut was being made, Employee #1 stepped onto the excess board over the porch area and fell, a fall height of 11 feet. Employee #1, who was not using fall protection, struck the concrete surface. He sustained blunt force traumatic injuries and was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,126,source_published_annotation,source_published_annotation_unreviewed
132065.015,fall,"Employee #1 and coworkers, employed by a construction company, were engaged in installing roof decking for a new three-story concrete commercial building. Employee #1 was sitting on a riding anchor cart that was used for fall protection and preparing to fasten joist corners to secure a decking panel and pin the decking lap seam. A coworker was operating a ""Mex-Master"" modified articulating lift with a hydraulic component to raise a new decking panel. The hydraulics on the lift failed to make a clean release, causing a joist to deflect. As coworkers applied tension to the joist in an attempt to move it into the proper position, a 5-inch gap appeared between the newly placed decks that compromised the decking's structural integrity. Employee #1 had been 60 feet away, but he apparently drove the anchor cart over to the area where the problem was. The decking gave way, and Employee #1 and the anchor cart fell 41 feet. Emergency services transported Employee #1 to the hospital for treatment of traumatic head and neck injuries and a fractured leg. He died at the hospital six days later.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,127,source_published_annotation,source_published_annotation_unreviewed
132213.015,fall,"Employee #1, employed by a residential remodeler, was removing wood strips from the exterior of a mobile home. He was working from a ladder he had placed on the corner of the structure, with neither ladder rail resting on the structure and thus not properly supported. Employee #1 fell, a fall height of 5 feet, and struck his head on the pavement. Employee #1 sustained blunt force traumatic injury to the head and was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,128,source_published_annotation,source_published_annotation_unreviewed
131579.015,caught-in/between,"Employee #1, employed by a construction company, was assigned to clean hatch openings and covers on a derrick boat, so that the hatch openings could be closed and sealed after the Load Line Certification Inspection was completed. There were no witnesses to this incident, but according to subsequent investigation, Employee #1 was believed to have been removing silicon caulking and sweeping debris away from the port side hatch openings and covers, near the main deck edge and approximately one-third of the vessel length from the bow. Employee #1 was found by the superintendent. When found, he was unresponsive in 40 degree Fahrenheit water below the deck area and between the tires protecting the derrick boat's hull and the shore wall. He was not wearing a personal flotation device when found. the county medical examiner had not determined cause of death, although the preliminary examination suggested that Employee #1 had not drowned, no significant injuries were observed, and hypothermia had not been ruled out. Being immersed in 40 degree Fahrenheit water for an unknown time period is believed to have contributed to his death.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,129,source_published_annotation,source_published_annotation_unreviewed
131600.015,fall,"Employee #1, employed by a roofing company, was on the roof of a three-story multifamily residential structure and retrieving a cell phone during a rehabilitation project. The roof was icy. Employee #1 lost traction on the icy surface and fell, a fall height of 28 feet. Employee #1 was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,130,source_published_annotation,source_published_annotation_unreviewed
131583.015,fall,"Employee #1, employed by a construction company, was installing a platform and staircase for emergency access/egress at a commercial building. He was working from an extension ladder leaned against a 6-inch wide vertical steel column, with the two rails not supported equally and no single support attachment. Employee #1 was drilling holes under the surface of the horizontal steel platform when the drill became caught and hung up, which caused the drill to spin. The spinning drill struck the employee in the head and knocked him off the ladder. The employee fell, a fall height of 10 feet, and struck the concrete surface. The employee was transported to the hospital and admitted for treatment of blunt force traumatic head injuries. Employee #1 died at the hospital.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,131,source_published_annotation,source_published_annotation_unreviewed
131555.015,struck-by,"Employee #1 and three coworkers, employed by a company subcontracted to do painting for a new casino, were tasked with priming and painting the electronic gate at the loading dock. Each leaf of the gate measured approximately 24 feet by 9 feet and weighed approximately 3,000 pounds. However, the gate was not complete, and it was missing the safety controls, including the motor (Heavy Duty SL-175 DC Slide Gate Operator) and chain that would prevent it from being pulled past the wheel guide end point. The employer did not conduct an inspection of the loading dock gate prior to the gate being pulled out for painting and priming. In preparation for painting, the four employees pulled out the gate. When the gate overextended past the wheel guide end point, it began to wobble. The employees lost control of the gate, which fell, striking and crushing Employee #1.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,132,source_published_annotation,source_published_annotation_unreviewed
131516.015,electrocution,"Employees #1 and #2 and coworkers, employed by a roofing and siding company, were working at the construction site of a new two-story residence. Employees #1 and #2 were repositioning a pump jack scaffold from the back of the house to another location. According to a coworker who witnessed the event, the two employees were in the process of laying down parallel to the house a 36-foot Alum-A-Pole, part of the scaffold system, when they appeared to lose control of the pole as a gust of wind came around the house's corner. The pole toppled onto energized overhead power lines 8 to 10 feet away, and electrical current flowed through the pole to the employees. Employee #1 was electrocuted. Employee #2 was transported to the hospital for treatment of electric shock injuries.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,133,source_published_annotation,source_published_annotation_unreviewed
131652.015,fall,"Employee #1, employed by a construction company, was working at a multiemployer construction project, the renovation of a multifamily residential building. The employee was tasked with replacing a section of plywood at the roof's eave. A lull material handler was being used to lift a box made on the job to the roof to deliver supplies to employees. The box was not properly secured to the lull, and when the employee stepped into the box to retrieve the plywood, the box fell off the lull's forks, causing the employee to fall. Employee #1 fell a height of 20 feet 4 inches. He sustained multiple blunt force traumatic injuries and was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,134,source_published_annotation,source_published_annotation_unreviewed
131347.015,fall,"Employee #1, employed by a demolition and concrete contractor, was working at the site of a one-story plus basement multifamily apartment building that was being demolished. The employee was collecting lumber and trash to throw into an approximately 12-foot deep excavation where the concrete foundation and basement walls had been removed, exposing bare earth walls. The employee was working from a concrete and metal stairway. The stairway's support legs had been undermined at the edge of the excavation when a concrete wall had been removed. The stairway collapsed into the excavation, and the employee fell, a fall height of 10 feet, and struck his head and back on concrete debris at the bottom of the excavation. Emergency services transported the employee to the hospital, where he was admitted and treated for multiple injuries including a traumatic head injury and a severed spine. Employee #1 died at the hospital.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,135,source_published_annotation,source_published_annotation_unreviewed
131306.015,fall,"Employee #1 and coworkers, employed by a scaffold company, were dismantling a five-level stair tower scaffold at the construction site for a new commercial building. They were on the scaffold's fifth level, where guardrails had been removed as part of the dismantling process. Employee #1 fell, a fall height of 54 feet. Emergency services transported the employee to the hospital, where he was declared dead. The subsequent investigation determined that the employer had a 100% tie-off policy for employees working at 6 feet or higher. Employee #1 had been wearing a full body harness and double self-retracting lanyards attached to the harness. Employee #1, for unknown reason, had apparently removed his lanyards from an anchor point and thus was unprotected when he fell.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,136,source_published_annotation,source_published_annotation_unreviewed
131307.015,struck-by,"Employee #1, a Laborer employed by a small construction company and a coworker, the company's owner, were building a new single family home. Employee #1 and the owner, the only persons at the site, were in the process of moving precast concrete blocks into position to make a level pad for the excavator to sit on. According to the owner's subsequent statement, he was in the excavator and operating it to move the concrete blocks, which each measured 6 feet by 3 feet by 2 feet and weighed approximately 5,400 pounds, while Employee #1 was rigging up the blocks. Neither was wearing head protection. According to the owner, he became distracted and inadvertently hit the excavator's swing lever, causing the excavator's arm to swing. The excavator's bucket, attached to the end of the arm, struck Employee #1's chest. Employee #1 sustained blunt force crushing injuries to his chest and was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,137,source_published_annotation,source_published_annotation_unreviewed
131283.015,fall,"Employee #1, employed by a construction company, was the crane operator for a crew installing a swimming pool in a residence's backyard. Employee #1 and coworkers were setting up the crane when Employee #1, for unknown reasons, exited the crane's cab onto the crane's platform. The cab was positioned on the platform, which did not have guardrails. As Employee #1 was getting back into the cab, he fell and struck his head on the pavement. Employee #1 was transported to the hospital, where he was admitted for treatment of head injuries, including a possible fractured skull. He died at the hospital a week later.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,138,source_published_annotation,source_published_annotation_unreviewed
131215.015,fall,"Employee #1, employed by a construction company, was working at a multi-employer job site, a new eight-story commercial building. He was working from an open-edged, unguarded outrigger platform on the seventh floor and had just finished loading a skip container with debris when the employee fell to the fourth floor, a fall height of 30 feet. Employee #1 sustained blunt force traumatic injuries and was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,139,source_published_annotation,source_published_annotation_unreviewed
131238.015,caught-in/between,"Employee #1, a truck driver employed by a pipeline construction company, was performing maintenance on a tractor trailer at the employer's facility. The truck's wheels were not chocked. He was working under the truck and bleeding the brake air line system when the truck rolled forward 30 feet down a slope, pinning and crushing him under the rear tires of the trailer. Employee #1 was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,140,source_published_annotation,source_published_annotation_unreviewed
131220.015,struck-by,"Employee #1, employed by a road construction company, was surveying a highway gore for lane striping. He had left the highway work zone, driven in a company vehicle two miles south, and stepped onto the highway to paint spots in support of the striping operation. No visual or physical barriers protected the employee. As he worked, he was struck by an oncoming heavy duty truck moving at high speed. The employee sustained multiple system traumatic injuries and was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,141,source_published_annotation,source_published_annotation_unreviewed
131186.015,struck-by,"Employee #1, employed by a road paving company, was adding air to the right rear tire of a front end loader. The air gauge or other tool used to measure air pressure failed to indicate when the optimum tire pressure had been achieved. The tire over-inflated and exploded, striking the employee. Employee #1 sustained blunt force traumatic injuries to multiple internal organs and was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,142,source_published_annotation,source_published_annotation_unreviewed
131065.015,fall,"Employee #1 and a coworker, employed by an electrical contractor, were working from a Manitex Personnel Basket, Model Number 6001232-002, Serial Number 262087, that was attached to a Manitex Boom Crane. The basket was side loaded with a Honda motor, which created an uneven load. The employees were installing new electrical lines at a power substation. The coworker later reported hearing a pop while the basket was stationary, and the basket swung out from underneath the employees and fell. The coworker, who was tied off to the crane boom, was left hanging. Employee #1, who was wearing a harness that may or may not have been tied off, fell while inside the basket, a fall height of 125 feet. Employee #1 sustained blunt force traumatic head injuries and was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,143,source_published_annotation,source_published_annotation_unreviewed
131165.015,caught-in/between,"Employee #1 and a coworker, employed by an HVAC company, were repairing a steam piping system leak in the mechanical room of a medical care campus building. The employees did not utilize a lockout and/or tagout device. Following the repair, as the steam line was being re-energized, a threaded drip cap at the bottom of the vertical steam pipe riser apparently failed. The room immediately filled with pressurized steam. The interior door was in the closed position, and the employees were unable to exit the room. Employee #1 was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,144,source_published_annotation,source_published_annotation_unreviewed
131038.015,fall,"Employee #1 and coworkers, employed by a roofing contractor, were working on the roof of a school during a roof replacement. Employee #1 was tasked with picking up roofing debris and adjusting the warning lines that, along with a safety monitor, were the only means of fall protection. The employees were not using personal fall protection systems. As he worked, Employee #1 fell through a roof opening over an atrium, a fall height of 30 feet. Employee #1 sustained multiple blunt force traumatic injuries and was killed. The subsequent investigation determined that the roof opening had not been protected by a cover or guardrail system. The only protection was a warning line around the opening.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,145,source_published_annotation,source_published_annotation_unreviewed
130995.015,fall,"Employee #1 and a coworker, employed by a roofing contractor, were working on the roof of a warehouse as part of a four-building roof repair project that included replacing, repairing, covering, and weatherproofing skylights that had become brittle and were leaking. Employee #1 and the coworker were preparing the roof for the removal and replacement of an old skylight. The skylight consisted of an approximately 4 feet by 10 feet sheet of corrugated translucent fiberglass that was flush with the roof sections, with no surrounding protection. As Employee #1 walked across the roof to attend to a work task, he stepped onto the brittle fiberglass skylight. The skylight broke and collapsed, and Employee #1 fell through the hole to the concrete warehouse floor. Employee #1 sustained blunt force traumatic injuries and was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,146,source_published_annotation,source_published_annotation_unreviewed
132286.015,electrocution,"Employees #1 and #2, a father and son painting crew employed by a painting contractor, were engaged in exterior painting at a church. They were attempting to move their aluminum ladder when it became caught by the wind and displaced. The ladder struck an electrical service line, and both employees sustained severe electric shock. The father was killed by electrocution at the scene. The son was taken to the hospital, where he died.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,147,source_published_annotation,source_published_annotation_unreviewed
130978.015,fall,"Employee #1, employed by a roofing contractor, was engaged in roofing rehabilitation work at a commercial building. The employee, who was not using any form of fall protection, fell from the roof, a fall height of 20 feet, and struck his head on the concrete surface. Employee #1 was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,148,source_published_annotation,source_published_annotation_unreviewed
130910.015,fall,"Employee #1, Coworker #1, and other coworkers, employed by an electrical contractor, were engaged in electrical wiring installation work at a multi-employer construction project, a new commercial building. Employee #1, the crew foreman, was directing an installation crew in bay five while Coworker #1 was doing clean-up work on a lower level. Employee #1, wearing a full body harness but not tied to a self-retracting lanyard or a lifeline, stepped on an uncovered draft vent opening in the walking surface. He fell through the opening, a fall height of 52 feet, and struck Coworker #1 and the concrete floor on the lower level. Employee #1 and Coworker #1 were transported to the hospital. Employee #1 died at the hospital. Coworker #1 was hospitalized for treatment of injuries.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,149,source_published_annotation,source_published_annotation_unreviewed
130895.015,fall,"Employee #1 and a coworker, employed by a construction company, were working at a new five-story multifamily residential building, a multi-employer construction project. They were installing OSB (oriented strand board) engineered wood panels to the exterior of the building. Employee #1 was working inside the building on the fourth level, taking measurements and making cuts in 4 by 8 foot sheets of OSB. His coworker was outside of the building in an aerial lift. Employee #1 was passing the sheets of OSB to the coworker in the aerial lift through wall openings and over guardrails. Employee #1 removed the top rail of a guardrail that had been installed in the doorway leading to a landing for an unfinished stairway on the fourth level of the building. The landing had been blocked off by a mid rail and top rail to prevent access to the landing, which was approximately 5 feet wide and had an unprotected side that measured approximately 8 feet 7.5 inches in length. As Employee #1 attempted to pick up the OSB sheet and pass it out of the window opening in the landing area, he lost his balance and fell backward over the unprotected side of the landing. He fell to the basement's concrete floor below, a fall height of 42 feet 7.5 inches. As he fell, he struck and broke diagonal 2 by 4 wood bracing that had been installed to keep walls plumb in the unfinished stairway. Employee #1 sustained a head injury and additional injuries to his arms and legs. Emergency medical personnel transported Employee #1 to the hospital, where he died later that day.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,150,source_published_annotation,source_published_annotation_unreviewed
130838.015,struck-by,"Employee #1 and Coworkers #1, #2, and #3, employed by a road construction company, were working together as a traffic control crew and removing traffic control barrels from a highway work zone at the end of the workday paving operation. The work zone consisted of two closed lanes on the left half of a four-lane southbound highway. Employee #1 and Coworker #1 were on the road surface within the traffic control area and handing barrels up to Coworker #2, who was standing on the rear bed of a stake body truck with rear attached attenuator. The stake body truck was driven by Coworker #4. A box truck, whose driver later stated he had fallen asleep, crossed from the far right southbound lane and struck the attenuator on the rear of the stake body truck. The force of the impact pushed the rear of the box truck in the direction of Employee #1 and Coworker #1 working from the road surface. Employee #1 was struck. He sustained massive blunt force internal injuries and was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,151,source_published_annotation,source_published_annotation_unreviewed
130523.015,fall,"Employee #1, employed by a communication tower construction company, was inside a 1,500-foot tower and replacing the last of 18 guy wires. He was attempting to position the bridge socket to the end of the guy wire. The employee attached himself to the guy wire socket using a synthetic rope fed through the overhead block and back down to the guy wire. The guy wire slipped from the choker and pulled Employee #1 up the tower until the synthetic rope failed and severed. Employee #1 fell, a fall height of 100 feet. He struck communication tower structural members and sustained severe trauma to his head and throat. Employee #1 was killed. The subsequent investigation showed that the employee's body harness was on, but neither pelican clip showed lanyard deployment.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,152,source_published_annotation,source_published_annotation_unreviewed
130447.015,struck-by,"Employee #1, employed by a site preparation construction company, was operating an excavator to fell a 40-foot oak tree. He was working alone and in proximity to overhead power lines. He had received no instructions specific to this assignment. As the tree fell, rather than falling away from the excavator, it fell in the direction of the equipment. The tree hit the top of the excavator cab. Employee #1 was fatally crushed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,153,source_published_annotation,source_published_annotation_unreviewed
130277.015,electrocution,"Employees #1 and #2, employed by a siding company, were erecting a pump jack scaffold at a single-family residence in preparation for installation work. The outdoor winds exceeded 17 miles per hour with even stronger gusts. As they erected a 24-foot scaffold pole support adjacent to the house, the pole made contact with a live and uninsulated 7,200-volt primary power line that ran parallel to the house. The power line was approximately 23 feet 8 inches above the ground and approximately 12 feet away from the house. Employee #1 was electrocuted. Employee #2 sustained electric shock injuries that required hospitalization and treatment.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,154,source_published_annotation,source_published_annotation_unreviewed
130278.015,fall,"Employee #1, employed by a power and communication line construction company, was using an extension ladder at a job site. The rung locks on the fly section of the ladder failed, and the employee fell, a fall height of approximately 5 feet. Employee #1 sustained a traumatic head injury and was killed. During the subsequent investigation, the corporate risk manager stated that the extension ladder was defective and did not belong to the company.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,155,source_published_annotation,source_published_annotation_unreviewed
130353.015,struck-by,"Employee #1 and a coworker, employed by a road construction company, were working on a noisy highway paving project where employees and equipment were in close proximity. Employee #1, a new and untrained employee, was acting as a traffic control spotter for the first time. He was spotting belly dump trucks coming into the work zone with loads of crushed concrete road base. The coworker was operating a road grader. Employee #1 had his back turned to the road grader when the grader struck and ran over Employee #1. Employee #1 was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,156,source_published_annotation,source_published_annotation_unreviewed
130325.015,fall,"Employee #1, employed by a construction company, was working at a multi-employer construction project for a new residential structure. He was using a SkyTrak Rough Terrain Forklift with a homemade platform basket and installing exterior siding. The platform basket had no side rails, and the employee was not using a personal fall arrest system. The employee walked backward on the platform and fell from the unguarded right side, a fall height of 17 feet. He hit his head on a concrete patio. Emergency services transported the employee to the hospital, where he died of fall-related injuries two weeks later.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,157,source_published_annotation,source_published_annotation_unreviewed
130136.015,fall,"Employee #1, employed by a woodworking contractor, was working at a multi-employer construction project, a five-story multifamily residential structure. He was using a 4-foot A-frame stepladder and a pneumatic nail gun to install a lapboard ceiling. The ladder was set up next to an unstable and unsecured table. The employee was standing on top of the ladder and reaching out to install the boards over the table area. The employee lost his balance and fell. The table fell over, its top came loose, and the employee landed on top of one of the iron braces affixed to the table, the brace now sticking up in the air. Employee #1 sustained internal injuries to his abdominal area and was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,158,source_published_annotation,source_published_annotation_unreviewed
130123.015,fall,"Employees #1, #2, and #3, employed by a precast concrete and structural steel company, were installing precast concrete stairs for a new 15-story commercial building, a multi-employer construction project. They were on the 13th and 14th floors and adjusting the stairs for proper elevation. The employees were using a 20-foot webbed sling and two 3-ton chain hoists. The stairs below the 13th floor had been installed, including necessary welding. The stairs on the 13th and 14th floors were not yet welded or secured. The employees were in the process of adjusting the stairs for proper elevation when the 14th floor staircase collapsed and hit the 13th floor. This caused all of the stairs directly below to collapse as well. The three employees, who were tied off to the staircases, were pulled down with the collapsing concrete, which had a total weight of approximately 75,000 pounds. The employees and concrete fell down the staircase shaft, a fall height of approximately 150 feet. Employees #1, #2, and #3 were all killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,159,source_published_annotation,source_published_annotation_unreviewed
130263.015,fall,"Employee #1, employed by a construction company, was engaged in the construction of a new building. He was dismantling a steel DOKA concrete forming panel. Without first ensuring that the forming panel was connected to the tower crane and thus secured, the employee removed all structural t-bolts holding the forming panel upright . The forming panel broke loose from the concrete and fell to the ground. Employee #1, whose fall protection was attached to the forming panel, fell 19 feet and struck his head against the concrete surface. Employee #1 sustained blunt force traumatic injuries and was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,160,source_published_annotation,source_published_annotation_unreviewed
130071.015,caught-in/between,"Employee #1, employed by a construction company, was working at a multi-employer construction project, a new development of residential townhouses. He had been working in a trench that lacked shoring and a trench box. As he walked out of the trench, the trench collapsed. Employee #1 was caught in the cave-in of sand and road base material. He sustained crushing injuries to his abdomen and lower body and was killed.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,161,source_published_annotation,source_published_annotation_unreviewed
130219.015,electrocution,"Employee #1, employed by a residential remodeling company, was removing ducting from the attic of a house. The employee made contact with an energized electrical junction box and was electrocuted.",real,True,sha256:9dc64febec01c93d775dd15a7f2cddb8c9d0ed710f8764fae1e6c52960606e85,162,source_published_annotation,source_published_annotation_unreviewed
